generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.6489961306052757,,Cc1ccc2c(c1)C1C3CCCCCC3CCC1C(CC(O)C(C)C(=O)CC(N)=O)C2,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c7380>
1,qed,0.30943366416622575,,Cc1ccc(C(=O)Nc2nc3ccc(F)cc3c3c4c(ccc23)CCCCC4)c(O)c1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c65c0>
1,qed,0.414292090666055,,CC(=O)CC(O)C(=O)N(O)CC1CC2=C(C3=C(C=NC=CC3)C2)c2cc(Cl)ncc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd991f150>
1,qed,0.4702001219100515,,CCCNC(=O)C(=O)C(C)Nc1cc2ccc(C)cc2c2c3c(nnc12)CCOCC3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c6840>
1,qed,0.19593993011319558,,CC(O)OC(=O)C(N)CC=Cc1nc2ccc(F)cc2c2c1ccc1cc(N)ccc12,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd9aa3510>
1,qed,0.5061625396341105,,Cc1cc(O)c(CC(O)CN2Cc3ccc(N)cc3-c3c2ccc2c3CC=CC=C2)s1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712bd30>
1,qed,0.483735875138733,,O=C1C=CCc2c1ccc1c(CC(=O)n3ncc(O)cc3=O)cc3ccc(Cl)cc3c21,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c6200>
2,qed,0.37342127183506496,,CC(C)(F)C(O)C(F)C(=N)Nc1cc2ccc(Cl)cc2c2c1OCC1CCCCCC21,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c6750>
2,qed,0.5610868962571388,,CC1=NC(N)SN1CC1NC1C1Oc2ccc(F)cc2N2C3=CC=CC=CC3=CC=C12,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c66b0>
2,qed,0.31121750228992556,,CCC=NC(=O)C(=O)C(C)Cc1nc2ccc(Cl)cc2c2c3c(cnc12)C=CC=CC3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42774c0>
2,qed,0.360682013047735,,C=C(N(C)C)C(O)(CO)OCC1CC2=NSC(O)CC2C2C1CNC1CCCCCC12,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c5530>
2,qed,0.6027343231845343,,CC1CC(CC(=O)NC2Cc3ccc(Cl)cc3-c3c2ccc2c3NC=CC=C2)CCN1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c73d0>
2,qed,0.28855933418436236,,CC(c1ccc(Cl)cc1Cl)C1OC1C1CCc2c(ccnc2Cl)C1c1cccc(F)c1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c51c0>
