generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.3786004509837006,,CCC1CC(=C=O)C2CCC3=C(c4cccc(F)c4)C=CC4C=CC5=C6C(=C(C3=C64)C2C1)CCCCC5,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47129a80>
1,qed,0.4558707058799288,,COC1CCC2(CO)COC3c4c5c(c[nH]c6c-5c(c4C2C1)CCCCC6)OCC3c1cccc(F)c1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47130090>
1,qed,0.4362476803674411,,COC1CC2C(C)C23CCC2=C(C4=CCCC(O)=C4)C=CC4C=CC(C=CO)=C5C4=C2C(N3C1)C51CC1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd991f380>
1,qed,0.4312171644354993,,CNC1OC(CO)C2CC3N4C(=CC=C(F)C5=C6C(=C(C54)N2O1)OCCCC1OC61)C31C=CCC(F)=C1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd7650810>
1,qed,0.27479385007255414,,CCN1CC(CO)C2CCC3C(C4C=CCC(Cl)C4)CCC(=O)C4C(C5OC5CCO)C(O)C(C2C1)C34,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba4282160>
1,qed,0.6533963862750087,,COC1CC(C=O)C2=CN=C3c4c(n5c6c(ccc(c46)NCC3C3=CC(=O)C=CC3)CCOCC5)N2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47130770>
2,qed,0.44186467909062627,,CCC1CC(OC)CC2C1COC1C(c3cccc(F)c3)CCC3CCC4CC(C)CCN5C4C3C1C25,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47117380>
2,qed,0.29879196016642723,,C=CC(C)CN1CC=CC2C3=C4C(=C(OC=O)CCN4CCC2c2cccc(F)c2)C2(CC2)C31.C=CO,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115620>
2,qed,0.42245469857965234,,CCOCC(CC)C1C(O)n2c3c(c4c2C2(CC12)C(N1CCOCC1C)OCC4O)C(O)CCCC3O,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c5c60>
2,qed,0.5929585680175192,,CCOC1C2C3C=C(CO)CC(CC)CN3CC3C(c4cccc(Cl)c4)CC=C4C=NC(=O)C1N4C32.O,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115ee0>
2,qed,0.42060422231912736,,CCC12CSC(OCO)C1CC1CCCCC3OC=C4CCC(c5cccc(C)c5)C(OC4C3C1)C2C,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd991f150>
2,qed,0.4201873336574682,,C#CCC1C=CC2=COC(c3cccc(F)c3)C3CCC(C4CO4)N(OC4CC4C)C4C3C2=C1S4(=O)=O,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c62a0>
2,qed,0.43527134257365513,,C=C1CCCC2(C1)CC1C3C4C(C5=C(CCOCCCN5)N4C(=O)OCC32)N2C(CC)OOC(CC)C12,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd8c7aa70>
3,qed,0.30080610584915246,,C=C(O)CC1C2C3CC4(OC)CC(CC3OOC2C2C(CCC3=CCC=C(O)C=C3)CCC(O)C12)C4C,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd76c6840>
