generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.6707593004969516,,CC1=CCN2C3=C1c1cc4nc(C)nn4c4c1CC(OCCCCN4C)C(=O)NC32,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba4280770>
1,qed,0.5193656365176749,,Cc1nncc2c1C1CC3OC(N)=CC3C3C1OC(C(=O)OC2)C1CC=CCC13C,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd74d9a80>
1,qed,0.5889468975798943,,CC1C2OCCC2C2C(=O)NCc3cnc(N)c4c3C2C2C4C=C3NC(=O)SC3C12,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba4280810>
1,qed,0.5467829680686634,,CC1CCCC(C2Cc3cc4c(cc3C3C(N)NC5CC53CCC2O)NC(C)S4)O1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42805e0>
1,qed,0.5800954973242234,,Cc1nc2cc(-c3c(N)cccc3F)c3c(c2s1)C(=O)C1CCCC1C(S(C)=O)O3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42819e0>
1,qed,0.423068685782202,,CC1NC=C=C2C=C1C1CC3=C(SC(N)S3)C3C(C)C4CCCC4C(CC13)C(O)N2,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba4281b70>
1,qed,0.6563272044139337,,Cc1nc2c(CO)c3c(cc2[nH]1)C1OC(CCCC1=N)CC(=O)N(C1OC1(C)C)C3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42808b0>
1,qed,0.6578046383499694,,CC1Nc2cc3c4c(c2S1)C(=O)C1OCCN1C(O4)C(=O)N=C1C2C=NC(=O)C3C12,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42806d0>
2,qed,0.49549045809169,,CN1CC2NC3c4c(O)cccc4CCC(O)C4COCCCC(O)C(C2C1)C3O4,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42800e0>
2,qed,0.5070321733025007,,C=C(O)CCC1(C(C=O)CO)C2CC3CC(=O)CC3C3C(C)C4CCCC4C4C1C342,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbbff29bc0>
2,qed,0.765142955330648,,CCC1c2nc(C)[nH]c2CC2C1CN(C1C(C)C1O)C(C)C1C3CCCC(F)C2C31,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba4281cb0>
