generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.1388240381740367,,CCC(NCCN1CCCC1C(O)N1C=CC(F)C1)c1cc(NC2C=CC3(CC2)CO3)c2ccc3cc(Cl)ccc3c2c1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd7650810>
1,qed,0.1691592094780474,,CC(NC(=O)CN1CCCC1C(=O)N1CSCC1O)C1C=C(Nc2ccc(NN)cc2)c2ccc3cc(O)ccc3c2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47128860>
1,qed,0.23583180300233128,,CC1(CN2CCC(=O)C2)CCCN1CC(O)C1OC1c1nc(Nc2ccc(CO)cc2)c2ccc3c(c2n1)C=CC(O)N3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd74d9a80>
1,qed,0.38132375782222777,,Cc1ccc2c3c(ccc2c1)C(COC1COC(CO)O1)OC(C(=O)NC(=O)NC1C=CON1C(=O)C1CCC(=O)O1)O3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47116200>
1,qed,0.2691248542772916,,Cc1ccc2c(cnc3c(Oc4ccc(CN)cc4)cc(C(C)NC(=O)CC4CCCN4C(=O)N4CCCNC4)cc32)n1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47116110>
1,qed,0.07300589821566184,,C=C(CO)C(O)C(O)C1CCCC1C(C)CNC(O)c1cc(Oc2ccc(CN)cc2)c2ccc3cc(O)ccc3c2n1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115b70>
1,qed,0.20716350979191947,,CCc1ccc(Oc2cc(N(C)CC=O)cc3c2ccc2[nH]c(=O)ccc23)cc1.CN1CCC2CC21.COCC1(O)CC1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc471157b0>
1,qed,0.2140630777683505,,C=Cc1ccc(Cc2cc(N3CCC(CC4CCSC4C(=O)N4CCCCC4)C3)cc3c2oc2ccc(F)c(C)c23)cc1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115e40>
2,qed,0.2766060085588465,,CC1=NN(C(F)c2nccn2CC(O)CC(=O)C2=Nc3c(ccc4c3C=CC(=O)C4)C(COC3CNC(CO)C3)N2)CS1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115ee0>
2,qed,0.4476865102551303,,Cc1ccc2c3c(ncc2c1)C(=CC1CCN(CO)NC1)OC(C(=O)OC(F)CC1OCOC1C(=O)N1CCOCC1)C3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47130310>
2,qed,0.28088222576332594,,CC(CC(O)C1=CC(CC2CCC(C)(C)CC2)c2ccc3c(c2O1)C=CC(O)C3)OC1CCCC1(F)CN1NN=C(N)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42ad5d0>
2,qed,0.2047667845588182,,CCC(NC(=O)CC(O)C1=Nc2c([nH]c3ccc(F)c(F)c23)N(Cc2ccc(OC)cc2)N1)C(O)C(=O)N1CCNCC1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42803b0>
2,qed,0.18182290978055596,,CC(CC(O)C1Cc2c(ccc3cc(N)ccc23)C(CCC2COC3(CC3)C2)N1)CN1CCCN1CS.O=C1CCCO1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc471304f0>
2,qed,0.31979215080809276,,COc1ccc(CC2N=C(C(C)CN(C)CC3N=CCC3C(=O)N3CCCSC3)Oc3c2ncc2cc(C)ccc32)cc1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712a340>
2,qed,0.23879854445459794,,C#CC1CCC(Nc2nc(COCC(O)CN3C(O)CC3(C)CN3CCN(C)C3)nc3c4c(ccc23)ON(O)CC4)CN1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47129940>
2,qed,0.20193979252180722,,CCCC(NC(=O)C1C=CCCC1)NC1=NNN(C2=Cc3c(nn4ccc(F)c(F)c34)N(CCc3nnc(NC)s3)C2)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42af100>
3,qed,0.30564510755751695,,C=C1C=CC2=C(C=CC3=C(Cc4ccc(OC)cc4)C=C(C(=O)NC(F)CN4CCOC4C(=O)c4ccccc4)SC32)O1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712a3e0>
3,qed,0.17387169236270597,,CC1=CCc2c3c(ccc2=N1)=C(Cc1ccc(OO)cc1)C=C(N(C)C1CC1CC1NNSC1C(=O)N(C)CCCO)O3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42ae020>
3,qed,0.2110390524299693,,CC(CC(C)c1nc(OC2CCC(C)(F)CC2)c2ccc3cc(F)ccc3c2n1)CC1OCCOC1c1ccnc(N)c1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba4274f40>
3,qed,0.17094846896941449,,C=CC1=CCC(CNC2C(NC(C)CC3C(O)C3(COC3CNC(N)C3)C34NC3N4)=NC3=C4SCC(C)CC4CN=C32)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42af5b0>
3,qed,0.2781788522533448,,C=C(OC(C)C1Cc2c(ncc3c2CCN(C)C3)C(Cc2ccc([SH]=O)cc2)O1)C1C2COC(N(C)c3ccccc3)C21,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42aec00>
3,qed,0.18592895783530153,,CCC1CC=C(N=C(CNC(=O)N2CC2CN2NCCC2C(=S)c2ccncc2)C2=CCc3cc(F)ccc3C2=O)CC1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115cb0>
3,qed,0.3659547742203791,,CC1=NCC(OC2(C)CCCC2OC(=O)CC(C)C2NC3c4ccc(C)cc4CCC3C(OC3CCC(C)(O)CC3)O2)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42afc40>
3,qed,0.1536138673369384,,C=CC1CC2C1C21OC1c1cc(N(C)CC(O)Cn2ccnc2C(O)N2CNC(C)C2)cc2c1ccc1cc(F)ccc12,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42ac9f0>
4,qed,0.22523135476677875,,CC1CC2=C(CN1)C1OC(C(C)C(C)C(=O)CCCCC(C)NC3CNN(C)C3)=NC(CC3=CCS(=O)(=O)CC3)C1CC2,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115a30>
4,qed,0.2405969059536404,,CCc1ccc(CN2C=C(C(=O)NC3C4C3C4(C)C(C=O)OC3c4ccccc43)Oc3c2ccc2cc(F)ccc32)cc1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42afd30>
