generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.3316896671361404,,CC(O)CCC1Oc2cc3c(c(C(=O)O)c2O1)c1cc2c(c1n1ccnc31)C=CCC=2C(N)O,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d347010>
1,qed,0.13429391556923134,,Cc1c(F)c(NNC2CC=CC2)cc2c(=O)n3ccc4cc(-c5c[nH]nc5NC=O)nc(c12)c43,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d3484f0>
1,qed,0.38999169063056577,,O=C(O)C1C=CC=c2c1cc1c3c4ccnc(NC5CCCNC5)c4ccc3n3nccc2c13,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d345a80>
1,qed,0.5486907705782009,,NC(C=C=C1CCCC2=C3C=c4c(N5CC5)cccc4=C4C=CN=C(C34)n3cnc1c32)C(=O)O,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6b9b91c450>
1,qed,0.2707138048600539,,CNC1c2nccc3c2c(nc2c(CO)nc(C)cc23)C2C(C)C2C1C(C)NCCCN1CC1,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6b9b91c4f0>
1,qed,0.3778877531563947,,Cc1cc(-n2nc3c4c(cccc42)N=CNC2CC(CCCN3)CC2CCC(O)O)cc(=O)[nH]1,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d3480e0>
1,qed,0.44792907163150636,,NC1=C(N2CC3C=NNc4cccc(c43)C2=O)C2C(=NCC2=C(O)COCCn2cccc2)O1,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d346980>
2,qed,0.3371657429986859,,CC=C1SC(CCC(=O)C(=O)O)C(=O)N(O)C1NC1=C2Nc3c(ccnc3C3CC3)N2CCC1,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d347dd0>
2,qed,0.3461021366834341,,CCC(O)C=CCNC1CCN(N2C(=O)OC(=O)C2CC2c3cccc4c3C(CCC4)C2C)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d348220>
2,qed,0.1535483623738334,,C.C=C1C(C)CCC(NCc2ccc(C)s2)CC1C(CCC(C(C)=N)C1OOC1F)C(=O)CC,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6b9b91d9e0>
2,qed,0.544874814420959,,CC1C(CCN(C)C(N)=O)CC2(C3=CC=CC=c4c3ccc3c4=CC=CC3C(N)=O)OC12CO,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d349a80>
2,qed,0.20340857509697846,,C=C1CCN(CCCNNC2CNCCS2)C(C(CO)C(=O)NC2=NC(=O)c3ccccc32)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d347100>
2,qed,0.4555634380593734,,CC#Cc1nccc2c3c(c(-c4cn(C)c5cc(N(CC)C(C)=O)ccc45)cc12)C(O)NCC3,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6b9b91e160>
2,qed,0.1474023824685799,,CCCC(CS)CNCC(CC1CC2CCCC(CCO)C2C1)C(=O)NC(=O)C(=O)C(O)CO,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6b9b91e110>
3,qed,0.5089478679035249,,CCNC(C)=O.COC1C=CN(CC2C=CC(=S)C3=C2C=CC(CO)C2(C)CCOC32)CC1O,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d349da0>
3,qed,0.27738909488780156,,CCCc1cccc2c1nc(NCC1CC=CCC1C(CC)C1CCOCC1)c1ccccc12,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d347470>
3,qed,0.6432441700740016,,CCC1CC12ONCC2c1cn(C2CN(CC3CCCCO3)C(C)C3(CC3)C2)c2ccccc12,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6b9b91d580>
3,qed,0.32327040407036844,,CCCC1(O)CCC2c3cccc(C)c3C(C(NCF)C(CC)COCC(NC)C(C)O)=CN21,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6b9c288090>
3,qed,0.6630132455208102,,C1=CC=C2C(=NC=C3CCCCOCCN32)C=C1.NCC(=O)N1C=CC2(OC(F)(F)F)C3C1C32,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d3482c0>
3,qed,0.5377399173307462,,CCC(O)C1CCC2=C3C(C(=O)N4CC34)C(C3CC(F)C4C(O)C4(C(O)CC)C(C)C3)=CC=C21,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d348680>
3,qed,0.4613100847658246,,CC1CC(O)(CO)CC2CC12.CCOC.COC1C(=O)C(C(O)C(C)O)CC2CC3CC3C1O2,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d347380>
3,qed,0.4256071702608028,,CC=C=C1CC=CC2C1NC1C2OCC(C)(O)C1C1C(COC)OC2=C(CC3CNCC3C)C21,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6c5d349bc0>
4,qed,0.209865015668935,,CC1CCC(C(=O)Oc2ccc(C(=O)NN)cc2O)c2ccccc2CC2CCN(C)N(C)C12,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6b9b91fe20>
4,qed,0.3818385243601688,,COC1=CCC(C(F)(F)Nc2sc3c(c2C2CCCC(=O)O2)C=CCC3C(=O)O)C(F)CC1O,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6b9b91e9d0>
4,qed,0.6139507783659587,,O=C(C1CCCN1C(O)Cc1ccccc1)N1OC(C2(NC3CO3)CCCC2)c2ccccc21,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6b8dfcc0e0>
4,qed,0.5396446746573773,,CC1C2CC=CCC2CC1N(C)C1(O)Cc2cc3c(c4c2=C(CC=CC=4)C1=O)CCCCCC3,purged,<rdkit.Chem.rdchem.Mol object at 0x7e6b8dfcc270>
