generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.7377078399402887,,Cc1ccc2c(n1)N1c3cc(F)ccc3N=C(NC(=O)C3CCC(N)CN3C)C1CC2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe38897f60>
1,qed,0.561383937492061,,CC1=CCC(C(=O)NC2Cc3ccc(O)cc3C3c4cc(O)ccc4CCC23)C(N)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe38895cb0>
1,qed,0.41700896831620693,,Cc1ccc2c(c1)N1c3cc(F)ccc3N=C(NC(=N)C3CCC(O)CC3N)C1CC2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdef20>
1,qed,0.6514847659379616,,Cc1ccc2c(c1)C1c3cc(F)ncc3CC(NC(=O)C3CNC(C)CC3C)C1NC2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef993ad40>
1,qed,0.5637427491834357,,Cc1ccc2c(c1)N1c3cc(F)ccc3N=C(NC(=O)C3CCC(O)CC3O)C1NC2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bc9f920>
1,qed,0.6961145816357976,,Cc1ccc2c(c1)N1c3cc(F)ccc3CC(CC(O)C3COC(O)CC3O)C1CO2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef993bd80>
1,qed,0.6383803551642775,,Cc1ccc2c(c1)N1C3=CC(=O)CC=C3NC(=CC(=O)C3CNC(C)CC3O)C1CC2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcde5c0>
1,qed,0.6997656326305399,,Cc1ccc2c(c1)N1c3cc(F)ccc3OC(NC(C)C3CNC(C)CC3O)C1CO2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef993b880>
2,qed,0.6625358971503401,,CC1=NC2C(=CC=C3C(NC(=O)C4COC(N)CN4C)Nc4ccc(F)cc4N32)C=C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bc9fa10>
2,qed,0.7167504354224915,,Cc1ccc2c(c1)C1c3cc(F)ccc3N=C(NC(C)C3CNC(C)CN3F)C1CO2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe003917b0>
2,qed,0.5933963134631052,,Cc1ccc2c(c1)N1c3cc(F)ccc3CC(OC(O)C3COC(=O)CN3C)C1CO2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef9939670>
2,qed,0.4117140872095813,,CC1=CC2=C(CC1)CNC1C(NC(=O)C3CNC(=N)SC3=O)Cc3cnc(F)cc3C21,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef993a980>
2,qed,0.6888780141766241,,Cc1ccc2c(c1)N1c3nc(F)ccc3CC(=NC(=O)C3CCC(=N)CC3O)C1CC2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef993ad90>
2,qed,0.7430830732127269,,CC1CC(O)C(C(C)NC2Oc3ccc(F)cc3N3c4cc(Cl)ccc4OCC23)CO1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef993a660>
2,qed,0.4962666737547095,,Cc1ccc2c(c1)C1c3cc(F)ccc3SC(CC(O)N3CCC(O)CC3O)C1NN2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef993a700>
2,qed,0.4398520450539672,,Cc1cnc2c(n1)C1c3nc(N)ncc3CC(NC(=O)C3CNC(=O)CN3C)C1NC2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef9938040>
3,qed,0.5773127284459012,,CC1CCC(C(C)OC2Cc3ccc(F)cc3N3c4cc(Cl)ccc4CCC23)S(=O)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef9938720>
3,qed,0.632414680700136,,Cc1ccc2c(c1)C1c3nc(C)ccc3CC(NC(O)C3CSC(C)CN3O)C1CO2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef993b970>
3,qed,0.5487786673299601,,Cc1ccc2c(c1)-c1c(c(NC(=O)C3CCC(N)CC3O)cc3ccc(F)nc13)CO2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdeed0>
3,qed,0.486917019592071,,Cc1ccc2ccc3c(NC(=O)C4COC(N)CN4C)nc4ccc(F)cc4c3c2c1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdd4e0>
3,qed,0.7234486400311683,,CC1CC(=O)N(C(C)CC2Oc3ccc(N)cc3N3c4cc(Cl)ccc4OCC23)CO1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdfc40>
3,qed,0.5552955196311787,,CC1=NCC(C(C)NC2=Nc3ccc(O)cc3C3c4cc(O)ccc4OCC23)C(F)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdd620>
3,qed,0.6196729764640029,,O=C1CCC(C(=O)N=C2CC3CCC(F)NC3C3C4CC(F)=CC=C4COC23)C(O)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdf010>
3,qed,0.5432366189121892,,CC1CC=C2C=NC3=C(c4cc(F)ccc4OC3NC(=O)C3CNC(N)CN3C)C2N1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcde020>
4,qed,0.3360447108834926,,CC1=NC(=O)N(C(C)Cc2nc3ccc(Cl)cc3c3c2cnc2ccc(Cl)cc23)CC1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdcb80>
4,qed,0.5338775003514111,,Cc1ccc2ccc3c(c2c1)-c1cc(O)ccc1CC3NC(=O)C1CSC(C)NC1=O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe00390400>
4,qed,0.7211699269750359,,O=C1CCC(C(=O)N=C2CC3CCC(=O)NC3C3c4cc(F)ccc4CCC23)C(O)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdf2e0>
4,qed,0.6490777262457094,,CC1CCC(C(C)OC2Cc3ccc(O)cc3C3c4cc(Cl)ccc4CCC23)S(=O)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcddf80>
4,qed,0.7089273448197597,,CC1=CC(=O)N(C(O)CC2Oc3ccc(N)cc3N3c4cc(Cl)ccc4OCC23)CC1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdcd60>
4,qed,0.40971489757658136,,CC1CC(O)C(C(O)NC2Cc3ccc(O)cc3C3c4cc(F)ccc4CCC23)SS1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdf290>
4,qed,0.30698108365172805,,O=C1CCC2CC(NC(O)C3CCC(=O)OC3=O)N3CCc4ccc(O)cc4C3C2N1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdd490>
4,qed,0.5832874667696313,,CC1CC(O)C(C(C)NC2Cc3ccc(O)cc3N3c4cc(Cl)ccc4OCC23)CN1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef9938180>
5,qed,0.6266141142305045,,O=C1CC(O)C(C(=O)N=C2CC3CCC(=O)NC3C3c4cc(F)ccc4CCC23)CN1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe38a4c770>
5,qed,0.6489423809427267,,CC(CC1Oc2cnc(Cl)cc2N2c3cc(Cl)ccc3OCC12)N1CCN(C)CC1=O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe00391d00>
5,qed,0.6818770949005019,,CC1COC(C(C)NC2Cc3ccc(O)cc3C3c4nc(Cl)ccc4CCC23)S(=O)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdfa10>
5,qed,0.4622443301531064,,CC1=CC(O)C(C(O)OC2Cc3ccc(O)cc3C3c4cc(Cl)ccc4ONC23)CN1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdce00>
5,qed,0.6542036251760565,,O=C1CCC2CC(NC(=O)C3CCC(=O)SS3=O)C3CNc4ccc(F)cc4C3C2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe00390cc0>
5,qed,0.5402168708696615,,Cc1ccn(C(O)CC2Nc3ccc(N)cc3N3c4cc(Cl)ccc4OCC23)c(=O)c1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe00392ca0>
5,qed,0.5169828480147901,,CC1CCC(C(C)CN2Cc3ccc(F)cc3C3c4cc(F)ccc4CCC32)C(C)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe00391f80>
5,qed,0.7444506236527524,,Cc1ccc2c(c1)C1c3cc(O)ccc3CC(CC(C)N3CCC(C)CC3O)C1CO2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdc810>
6,qed,0.7408475803505252,,CN1CCN(C(=O)CC2Cc3ccc(O)cc3C3C2COC2C=CC(=O)CC23)C(O)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf4040>
6,qed,0.6329542740395702,,Cc1ccc2c(c1)C1C(COC3CCC(Cl)=NC31)C(N1CC1C1OCC(C)CS1=O)C2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf6700>
6,qed,0.3657543832464026,,CC1CCC2=C(C1)C1c3cc(Cl)ncc3OC(CC(C)N3CCC(C)SC3=O)C1CC2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe00393060>
6,qed,0.6310474719549574,,Cc1ccc2c(c1)C1C3=NC(=O)C=CC3CC(NC(O)C3CCN(C)CC3O)C1CO2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe00202b10>
