generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.332662330990537,,Cc1c2c(nc3c1c1c(c4ccccc43)CC3C(CCC4C(NC(N)=S)C34)C1)C(C)NN2,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe3a1ec450>
1,qed,0.7319360460510925,,CC1=NN=c2c1cc1n(c2=O)C2CN3CCC4C(OC(C)C)C4C3CC2=c2ccccc2=1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bce7b00>
1,qed,0.5074781877351869,,CC(=O)OC1C2CCC3CC4C5=C(C=C6C(N)=NN=C6C5=O)C5=C(CCCC5)N4CC3C21,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bce61b0>
1,qed,0.6014800593652478,,CC(=O)OC1C2CCC3CC4=C5C(=O)C6=NN=C(C)C6=NC5=C5C=CC=CC5N4CC3C21,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bce7740>
1,qed,0.4655431806027008,,Cc1nnc2c(O)c3c4n(c5ccccc5c3nc12)CC1C(CCC2C(NC(C)C)C12)C4,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bce6480>
1,qed,0.6421331521040817,,CCC1C(OC(C)=O)C1C1CN2C(=C3C(=O)C4=CN=C(C)C4=NC3=C3C=CC=CC32)CO1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bce77e0>
1,qed,0.7082235235475127,,CC(=O)NC1CCCC2CC3C4C(O)C5=CN=C(C)C5CC4c4ncccc4N3CN2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bce7790>
1,qed,0.7176856764865216,,CC1=NN=C2C(C)=c3c4c(c5ccccc5c3=CC12)C=C1CC2C(C(=O)O)N2CCC1C4,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bce4950>
2,qed,0.5266118773218628,,CCN1CC2C(=c3ccccc3=C3Cc4c(C)n[nH]c4C(=O)N32)CC1C1OC1OC(C)O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef9940900>
2,qed,0.6839208944726703,,CC1=NN=C2C1CC1c3ccccc3C3=C(CC4CCN5C(CC4O3)C5C(=O)O)C1C2C,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf0b30>
2,qed,0.6195664016692972,,Cn1ncc2c1CC1c3ncccc3N3CC4CC(NC(=O)O)CNCC4CC3C1C2=O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf09a0>
2,qed,0.47623568180767073,,CC(=O)CC1C(NS)C1C1CN2C3C=CCC=C3C3=Nc4c(C)n[nH]c4C(=O)C3C2CO1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe3a1c36a0>
2,qed,0.5246901996682047,,CCN1CC2C(=c3ccccc3=C3CN4C(C)NNC4C(=O)N32)CC1C1OC1NC(C)C,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef99418a0>
2,qed,0.43636993908930033,,CC1c2[nH]nc(N)c2Nc2c1c1c(c3ccccc23)C=C2CC3C(CCC2C1)C3C(=O)O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef9940680>
2,qed,0.7384338322478068,,Cc1nnc2n1NC1c3ccccc3N3CN4CC(CC(=O)O)CCCC4CC3C1C2=O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf3d80>
2,qed,0.6304605224543673,,COC1C(N=C(C)C)C1C1CCC2=c3c(O)c4c(nc3=C3C=CC=CC3N2C1)C(C)NN4,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf1bc0>
3,qed,0.7786400655603745,,Cc1cnc2n1CC1c3ccccc3C3CN4CC(CC(=O)O)CCCC4CC3C1C2=O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe383afd80>
3,qed,0.6118210522643248,,CC1=C2CC3c4ccccc4C4OC5CC6C(CCC5CC4C3C(C)C2NN1)C6C(=O)O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdc090>
3,qed,0.5117027685707496,,C=CC1C(NC(C)=O)C1C1=CN2C(=C3C(O)=C4NNN(C)C4=NC3C3=C2CCCC3)C=C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef9940a40>
3,qed,0.7156725570029565,,Cn1ncc2c1CN1c3ccccc3N3CC4CC(NC(=O)O)CCCC4CC3C1C2=O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf0b80>
3,qed,0.3617637333101898,,Cc1ncc2c(O)c3c4c(c5cnccc5c3nn12)CC1CC(OP(=O)=O)CCCN1C4,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bc9f740>
3,qed,0.5504584311650327,,CC1NNC2=C1CC1c3ccccc3-c3cc4c(cc3C1C2C)CCOC(C(=O)O)CN4,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bce4900>
3,qed,0.5049915830886239,,COC1C(N=C(C)C)C1N1CCC2=C3C(=O)C4CC5CC5C4=NC3=C3CC=CCC3C2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdea20>
3,qed,0.5386677743346773,,CN1CCC2C(=O)C3C(CC21)C1=CCC=CC1N1CC2CC(NC(=O)O)CNCC2CC31,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bce5fd0>
4,qed,0.6121927947674219,,Cc1n[nH]c2c1NC1c3cccnc3C3CC4CC(CC(=O)O)C=CCC4CC3C1C2=O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bce58f0>
4,qed,0.6956354438201398,,Cn1ncc2c1CN1c3ccccc3N3CC4CC(NC(N)=O)CCCN4CC3C1C2=O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bce7d80>
