generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.6190789123543733,,CN1C(=O)C2CC(=O)NCc3ccccc3-c3c2c1c1n3S(=O)(=O)NC(=S)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf62f0>
1,qed,0.5246157599349975,,CC1=NC2C3=C4C(CC(=O)OCc5ccccc5C4C2S(=O)(=O)N1)C(=O)C3C,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf7e70>
1,qed,0.42769855446537536,,CC1CC2c3c(N)c(O)c4n3C(c3ccccc3NNC(=O)C4)N2S(=O)(=O)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf5350>
1,qed,0.5892488671327404,,CC1CC2C3C4C(CC(=N)NCc5ccccc5C4N2S(=O)(=O)N1)C(=O)N3C,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf7a10>
1,qed,0.4776230698029995,,C=C1c2c3c(n4c2NC(=S)NS4(=O)=O)-c2ccccc2CNC(=O)CC3C1O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe38897f60>
1,qed,0.7094906168142039,,CC1CS(=O)(=O)c2c(c3c4n2-c2ccccc2CCC(O)CC4C(=O)C3C)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf61b0>
1,qed,0.509718653078033,,CC1=CC2C3C(N)C(=O)N4CC(=O)NCc5ccccc5C(C34)N2S(=O)(=O)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf79c0>
2,qed,0.6006253394212319,,CC1CS(=O)(=O)C2=C(N1)C1=C3C2c2ccccc2CCC(O)CN3C(C)C1O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe383afe20>
2,qed,0.618263607875713,,CN1C(=O)C2CC(=O)NCc3ccccc3C3C2C1C1CC(=O)NS(=O)(=O)C13,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdc040>
2,qed,0.6459318132298052,,CC1=NC2C3C4C(CC(N)=NCc5ccccc5C4C2S(=O)(=O)N1)C(=O)N3C,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf4720>
2,qed,0.4738401744202076,,CC1C2=C3C(c4ccccc4COC(=O)CC3N1C)C1C2N=C(N)NS1(=O)=O,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf65c0>
2,qed,0.7088218928379886,,CC1CS(=O)(=O)c2c(c3c4n2-c2ccccc2CCC(O)CC4C(C)C3C)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdcfe0>
2,qed,0.6190789123543733,,CN1C(=O)C2CC(=O)NCc3ccccc3-c3c2c1c1n3S(=O)(=O)NC(=S)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf4e00>
2,qed,0.5742835702110967,,C=C1C2N=C(N)NCc3ccccc3C3C2C(C2SC(C)NS(=O)(=O)C23)N1C,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf4ef0>
2,qed,0.577579017511814,,CC1NC2C3C(C)C(=O)C4NC(=O)OCc5ccccc5C(C43)C2S(=O)(=O)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf6fc0>
3,qed,0.6301761855330072,,CC1CS(=O)(=O)c2c(c3n4c2-c2ccccc2CCC(O)CC4C(C)C3O)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bc9f830>
3,qed,0.702531921122964,,C=C1CC2C3C(C)C(=O)C4CC(=N)CCc5ccccc5C(C43)N2S(=O)(=O)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf5990>
3,qed,0.5915027234923391,,CN1C(=O)C2CC(=O)NCc3ccccc3C3C2C1C1CC(=O)NS(=O)(=O)N13,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdeb60>
3,qed,0.6990597987424461,,CC1CS(=O)(=O)C2C(N1)C1C(C)C(C)C3CC(O)CCc4ccccc4C2C31,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf7420>
3,qed,0.4546879224689697,,CN1C(=O)C2CC(=N)NCc3ccccc3C3C2C1C1N=C(N)NS(=O)(=O)C13,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdf1f0>
3,qed,0.45622324993249147,,CN1C(=O)C2CC(=O)NCc3ccccc3C3C2=C1C1=C3C(O)(O)NC(=O)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdf4c0>
3,qed,0.618263607875713,,CN1C(=O)C2CC(=O)NCc3ccccc3C3C2C1C1CC(=O)NS(=O)(=O)C13,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcde070>
4,qed,0.6066863978417457,,CC1=CC2C(C3c4ccccc4CCC(C)CC4C(O)C(O)N2C43)S(=O)(=O)N1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf7920>
4,qed,0.4704200983095022,,CC1NC2C(CO)C3C(c4ccccc4COC(O)C4C(O)C43)C2S(=O)(=O)S1,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf7c40>
4,qed,0.19230048496960006,,NN1C(=O)C2CC(=O)NCc3ccccc3C3C2C1C1CC(=O)OC(O)(O)C13,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdf600>
4,qed,0.6261463002929539,,CC1=NS(=O)(=O)C2C(C1)C1C(O)C(=O)C3NC(=O)CCc4ccccc4C2N31,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe38a4c770>
4,qed,0.6529963925575111,,CC1NS(=O)(=O)C2C(O1)C1C3C2c2ccccc2CCC(O)CC3S(=O)C1C,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf7d30>
4,qed,0.4591464439839072,,CC1CS(=O)(=O)N2C(N1)C1C(O)C(C)C3CC(O)NCc4ccccc4C2N31,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcddd00>
4,qed,0.6641625136483451,,CC1=NC2C3C4C(CC(O)CCc5ccccc5C4C2S(=O)(=O)N1)C(=O)N3C,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdc900>
5,qed,0.6433309643981556,,CN1C(=O)C2CC(O)CCc3ccccc3C3C2C1C1OC(=O)NS(=O)(=O)C13,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef993b830>
5,qed,0.49064670926409504,,CC1=NC(N)(O)C2C(O1)C1C(C)C(O)C3CC(=O)NCc4ccccc4C2C31,purged,<rdkit.Chem.rdchem.Mol object at 0x75fef993b9c0>
5,qed,0.44862442430786675,,CC1CC2C3C(O)C(O)C4NC(=O)CCc5ccccc5C(C2S(=O)(=O)N1)N43,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcdc0e0>
5,qed,0.5874184632501105,,CC1COc2ccccc2C2C3C(C1)C(O)C(O)C3C1CC(N)=NS(=O)(=O)C12,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe1bcf5fd0>
5,qed,0.6748133965609078,,CC1=NS(=O)(=O)C2C(O1)C1C3C(CC(=O)NCc4ccccc4C32)C(=O)N1C,purged,<rdkit.Chem.rdchem.Mol object at 0x75fe003cdf30>
