generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.20801822992465102,,Nc1nc2c3cc4c(c(N)c3c3cc5c(nc3c2s1)CN(CCN1CC1)CC5)N=NC4=S,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47130090>
1,qed,0.7752288919556007,,CC1CNC2=C(F)c3c4c(c5ccccc5c3=CN21)=CN1C=C2C(=CC1=C4)C2CC(=O)O,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712be70>
1,qed,0.5460796812166369,,CC(O)NC1C2CC3CC4c5c(nc6c(c5O)NCC6C)-c5ccccc5C4CN3CC21,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd74d9a80>
1,qed,0.24850065301930027,,Cc1cnn2c(C)c3c4cc(O)c(OC(=O)OCC(=O)O)cc4c4ccccc4c3nc12,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115e40>
1,qed,0.2891104417121699,,Cc1onc2c(C)c3c(cc12)c1c(c2cc4c(cc23)CCC(CC(=O)O)CC4)CCCC1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbbff05760>
1,qed,0.5603266520368282,,N=Cc1c(CN2C(=O)C23CC3)c2c(c3nc4c(nc13)CC1C(CC(=O)O)C1C4)CCCC2,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbbff05ad0>
2,qed,0.7222362883064793,,CC(=O)NC1=CC=C2C=C3C(=CC2C=C1)C1=CCCCC1n1nc2c(c13)C(N)=NCN2C,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712a0c0>
2,qed,0.42030061073523,,CCO.O=C=C1NCc2cc3c(cc21)c1c(c2nc4c(cc23)CCC2CC2C4)COCC1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115580>
2,qed,0.6695745445309528,,CN1NCC2=C1CC1=c3ccccc3=C3CC4COC(CC(=O)O)COC4CC3N1C2=O,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc471162a0>
2,qed,0.4388890382621821,,Cc1onc2c1Nc1c(c3cc4c(nc3c3ccccc13)CCN(C1CC1O)CC4)C2C,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbbff06ac0>
2,qed,0.2779616190023274,,Cn1ncc2c(F)c3c4cc5cc(NCC(=O)O)ccc5cc4c4ccccc4c3cc21,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47116200>
