generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.333236164202417,,O=C(O)c1ccc2cc(Cc3cc4c5c(cc6c(c5c3)CCC(C(=O)O)CC6)N=C4)ccc2c1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47128860>
1,qed,0.30354019533038645,,O=C(O)C1=CC=c2c([nH]c3cnn(C(=O)Sc4ccc5nc(C(O)CO)sc5c4)c3c2=O)=CC1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47129d00>
1,qed,0.42411239219613167,,O=C(O)C1CCC2=Cc3nnc4cc(C5CCc6ccc([N+](=O)[O-])cc6CO5)oc(c3-4)C2CC1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd991f380>
1,qed,0.6842105725276398,,CC(O)C1CCC2=C(C=CC3N=NC4=CC(Cc5cnc6cc(C(=O)O)ccc6c5)=NC4=C23)C1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc471157b0>
1,qed,0.37730237241098885,,O=C(O)c1ccc2cc3nnc4c3c(c2cc1)CC(Cc1ccc2cc(C(=O)O)ccc2c1)=C4,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba4282660>
1,qed,0.3720651702189264,,CN(C=O)c1ccc2c(c1)nc1c3c(c(CC4C=C5CCC(C(=O)O)=CC5CC4)[nH]c32)C=CN1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47130860>
1,qed,0.4775730057593882,,O=C(O)c1ccc2cc3nnc4c3c(c2cc1)CC(Oc1cnc2c(c1)CCN(C(=O)O)C2)=C4,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc471304f0>
1,qed,0.655837016487286,,CC(=O)C1=CC=c2cc(O)c3c(c2C=C1)CC(CN1CCc2cc(C(=O)O)ccc2C1)=CC=3O,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd74d9a80>
2,qed,0.3454114900066591,,CC(C)c1ccc2c(ccc3nnc(CNCC4Cc5c6nnc(N)c-6ncn5C4)c(O)c32)c1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115a30>
2,qed,0.45810026093817374,,NC(=O)c1ccc2c(c1)CCC(NC1=NC(=O)C3C(=O)OC4=CCC(C(=O)O)=CC=C4C3=C1)C2,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd991f290>
2,qed,0.44144605524549874,,CN(C)c1ccc2cc(NCNC3=C4C(=O)OCC4OC4=C3CCC(C(=O)O)CC4)ccc2c1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba4280b80>
2,qed,0.40251847475728597,,CN(O)C1CC=C2N=C3NNC4CC(C5CCc6ccc(C(=O)O)cc6CC5)CC(=C34)C2CC1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712a700>
2,qed,0.44049966915125954,,O=C(O)C1=CC=c2c3c(c(=O)oc2=CC1)C(O)CN(CC1NCC2C=C(C(=O)O)CCC2O1)C3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbd74cc130>
2,qed,0.6178602460160666,,O=C(O)N1C=CC2=CC(CC3=NC4=c5c(cc6c(c5C3)C=CC(N3CC3)=CC=6)NC4)=CNC2=C1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47116200>
2,qed,0.5735721001141766,,NC(=O)C1CCC2C(CO1)CC1COC3CC(C4CCC5=C(CC(C(=O)O)CC5)OC4)NC2C13,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc471162a0>
3,qed,0.3792684267037663,,CC(=O)N1CCc2cc(OC3=Cc4cnc5cc6ccc(C7CC7)ccc6c(c45)C3)ccc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712a0c0>
3,qed,0.5447973798537344,,CC(O)CC1CCC2CN3CCC(CCN4CCC5CCC(C(=O)O)CC5C4=O)C3C(O)C2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712a3e0>
3,qed,0.3628258760139457,,CC(C)C1=CC=C2C(=CC1)OC(=O)C1C(O)CC(Cc3ccc4c(c3)CCCC4)=CC21.CC=O,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115e40>
3,qed,0.5316984018612293,,CC(=O)c1ccc2cc(CNCC3=C4CCN(C(N)=O)CCC4N=C4N=CC=CC43)ccc2c1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba4211bc0>
3,qed,0.6595717679333426,,CCOC1=CC=C(C2=CC(NC3CCC4CN(C(C)=O)C=CN4C3)=CC3=CN=C(N)C32)C=CC1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42ad170>
3,qed,0.23116084240482093,,O=C(O)C1=CC=C2C(=CC1)NCC1OC1C1NC(C3CCC4CCC(C(O)O)CC4CC3)SN21,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712a070>
3,qed,0.29730847069522925,,C=C(O)C1=CC=C2C(=CC1)OC(O)C1C(O)NC(CC3CCc4cc(C(O)O)ccc4C3)CC21,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712bdd0>
3,qed,0.40637530807553085,,N=C(N)c1ccc2c(c1)CCN(CC=Nc1c3c(cc4c1C(N)NC4)COC(C1CC1)CC3)C2,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba42805e0>
