generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.8208655893238626,,Cc1sc2c(c1C)C1C=C(CCO)C(CO)=CC(c3ccncc3)=C1C=C2,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712a480>
1,qed,0.7997296567470424,,CC1=NC2C=CC3=C(NC4OCCCCC4NC3c3ccccc3)C2=C1C,purged,<rdkit.Chem.rdchem.Mol object at 0x72bbc8143d30>
1,qed,0.7014695024172455,,Cc1c2c3c(ccc2nn1C)C(c1ccccc1)CC1=C(N)C(N)=NC1=N3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712bc40>
1,qed,0.6285933135476259,,CC1=C(Cl)N=C2NCC3C(c4ccccc4)SC4C(O)CCCC4NC1C23,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc471156c0>
1,qed,0.7901350947669292,,CC1=NC2C=CC3=C(N=C4C=CCCNC4CC3c3ccccc3)C2=C1C,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47116390>
1,qed,0.7860589092585254,,CC1C(=O)Nc2ccc3c(c21)NC1CCOCCC1CC3c1ccccc1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47116110>
1,qed,0.8425633680949433,,Cn1c(N)nc2ccc3c(c21)C=C1CC(=O)CCC1=CN3C1C=COCC1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47117380>
2,qed,0.819495881406229,,CC1=C2C3=C(N=CC2N=C1N)N(c1ccncc1)Cc1ccc(F)cc1N3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115a80>
2,qed,0.7289682078682952,,Cc1nc2cnc3c(c2n1C)CC(CCO)C(CO)N=C3c1ccncc1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc4712b380>
2,qed,0.8051760494985339,,NC1Cc2ccc3c(c2C1=O)NC1CCCCCC1OC3c1ccccc1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47116020>
2,qed,0.7137628606083108,,CN1CCc2nc3c(nc2C1)=C(c1ccccc1)CN=c1cccc(O)c1=3,purged,<rdkit.Chem.rdchem.Mol object at 0x72bba4275ee0>
2,qed,0.5555065036849787,,Cn1c(N)nc2ccc3c(c21)N=c1cc(Cl)ccc1=CN3c1cccnc1,purged,<rdkit.Chem.rdchem.Mol object at 0x72bc47115490>
