generation,objective,score,fatemol,smiles,fate,mol
1,qed,0.36961842905373443,,O=C(O)c1ccc2cc(Oc3cc4c5c(cc6ncn(c3)c64)C=CC(C3CC3)=CC=5)ccc2c1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b376a0>
1,qed,0.5985265838229407,,CC(=O)N1C=CC2=CC(Oc3cc4c5c(nc6c(c5c3)=CC=C(C3CC3)CC=6)N=C4)=CCC2=C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b38f40>
1,qed,0.27578552196237016,,CC(=O)c1ccc2cc(OC3=Nc4cnc5cc6ccc(C7CC7)ccc6c(c45)C3)ccc2c1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b38a90>
1,qed,0.4638291173036256,,CC(C)N1CCc2cc(Nc3cc4nnn5cc6c(c(c3)c45)=CC=C(C3CC3)C=C6)ccc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b384f0>
1,qed,0.3687370580905775,,CC(=O)N1CCc2cc(CC3=Cc4cnc5cc6ccc(C7CC7)ccc6c(c45)C3)ccc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b3a980>
1,qed,0.48195045957511706,,CC(=O)N1CCc2cc(Nc3cc4c5c(cc6ncn(c3)c64)C=CC(C3CC3)=CC=5)ccc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b391c0>
1,qed,0.3213748255472341,,O=C(O)c1ccc2cc(Oc3cc4coc5cc6c(c(c3)c45)=CC=C(C3CC3)C=C6)ccc2c1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b39580>
1,qed,0.388178714029543,,CC(=O)N1CCc2cc(OC3=Nc4c5ccc(C6CC6)ccc5cc5ncc(c45)C3)ccc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b396c0>
2,qed,0.6012783805247673,,CN(C)c1ccc2cc(OC3=CC4C5=CC=C(C6CC6)CC=C5OC5=NCC(=C3)N54)ccc2c1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b34400>
2,qed,0.6541845800162247,,CC(=O)N1CCc2cc(NC3=Nn4cnc5cc6c(c(c54)C3)=CC=C(C3CC3)CC=6)ccc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b3ae30>
2,qed,0.5586756746611047,,CC(C)N1CCC2=CC(=Nc3cc4nnn5cc6c(c(c3)c45)=CC=C(C3CO3)C=C6)CCC2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b36ca0>
2,qed,0.388178714029543,,CC(=O)N1CCc2cc(OC3=Nc4c5ccc(C6CC6)ccc5cc5ncc(c45)C3)ccc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b3aed0>
2,qed,0.6683120729167576,,CC(=O)N1C=CC2=CC(NC3=CN4CSc5nc6c(c(c54)=C3)=CC=C(C3CN3)C=C6)=CCC2=C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b3ae80>
2,qed,0.5059364396533531,,CC(=O)N1CCc2cc(Nc3cc4c5c(cc6nnn(c3)c64)C=CC(C3CC3)=CC=5)ccc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b38900>
2,qed,0.4638291173036256,,CC(C)N1CCc2cc(Nc3cc4nnn5cc6c(c(c3)c45)=CC=C(C3CC3)C=C6)ccc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b38a40>
2,qed,0.4208393517663518,,CC(=O)N1CCc2cc(Cc3cc4nnc5cc6ccc(C7CC7)ccc6c([nH]3)c45)ncc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b39080>
3,qed,0.454703841687179,,CC(=O)c1ccc2cc(NC3=CN4CSc5nc6c(c(c54)=C3)=CC=C(C3CN3)C=C6)ccc2c1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b38d60>
3,qed,0.6503638562525221,,CC(=O)N1CCc2cc(NC3=Nn4ccc5cc6c(c(c54)C3)=CC=C(C3CC3)CC=6)ccc2C1,purged,<rdkit.Chem.rdchem.Mol object at 0x7df017b3a390>
